kind	letter	sup	num	dc	half	component	hip	hr	hd	source
gould			227	Eri			20892	1421	28479	nec
gould			229	Eri			20997	1431	28625	nec
gould			232	Eri			21110	1438	28763	nec
gould			233	Eri			21042	1439	28776	nec
gould			236	Eri			21239	1447	28970	nec
gould			240	Eri			21298	1450	29063	nec
gould			242	Eri			21297	1452	29065	nec
gould			246	Eri			21324		29163	nec
gould			247	Eri			21363	1461	29184	nec
gould			248	Eri			21428	1462	29227	nec
gould			253	Eri			21486	1476	29435	nec
gould			256	Eri			21718	1488	29610	nec
gould			257	Eri			21685	1487	29613	nec
gould			258	Eri			21743	1495	29737	nec
gould			264	Eri			22028	1513	30127	nec
gould			267	Eri			22086	1521	30238	nec
gould			272	Eri			22439	1545	30743	nec
gould			278	Eri			22860	1579	31414	nec
gould			281	Eri			23060	1595	31726	nec
gould			287	Eri			23475	1625	32393	nec
gould			291	Eri			23916	1671	33224	nec
gould			2	Her			79581	6057	146084	nec
gould			11	Her			81404		149908	nec
gould			1	Hya			40107	3212	68312	nec
gould			3	Hya			40263		68667	nec
gould			6	Hya			40818	3269	70013	nec
gould			8	Hya			40858	3271	70110	nec
gould			9	Hya			40859	3272	70148	nec
gould			13	Hya			41036	3285	70574	nec
gould			14	Hya			41080	3288	70652	nec
gould			16	Hya			41214	3295	70937	nec
gould			17	Hya			41299	3305	71095	nec
gould			25	Hya			41564	3337	71663	nec
gould			26	Hya			41547	3338	71665	nec
gould			27	Hya			41597	3342	71766	nec
gould			29	Hya			41893	3374	72462	nec
gould			33	Hya			42028	3383	72660	nec
gould			34	Hya			42142	3392	72908	nec
gould			37	Hya			42299	3411	73281	nec
gould			48	Hya			42701	3446	74190	nec
gould			50	Hya			42854	3458	74393	nec
gould			54	Hya			42981		74685	nec
gould			56	Hya			43026	3478	74794	nec
gould			58	Hya			43035	3480	74860	nec
gould			61	Hya			43142	3486	74988	nec
gould			63	Hya			43152		75098	nec
gould			65	Hya			43204	3493	75140	nec
gould			66	Hya			43246		75217	nec
gould			71	Hya			43570	3526	75811	nec
gould			73	Hya			43580	3529	75916	nec
gould			74	Hya			43623		76027	nec
gould			80	Hya			43798	3554	76376	nec
gould			81	Hya			43902	3557	76494	nec
gould			82	Hya			43850		76478	nec
gould			84	Hya			43899	3564	76579	nec
gould			88	Hya			44075	3578	76932	nec
gould			89	Hya			44162	3584	77084	nec
gould			90	Hya			44315	3590	77250	nec
gould			92	Hya			44356	3596	77353	nec
gould			100	Hya			44888		78614	nec
gould			101	Hya			44936	3636	78668	nec
gould			102	Hya			44923	3638	78702	nec
gould			104	Hya			45150	3649	79066	nec
gould			105	Hya			45167	3651	79108	nec
gould			107	Hya			45158	3653	79181	nec
gould			109	Hya			45305		79481	nec
gould			111	Hya			45424	3675	79752	nec
gould			117	Hya			45543		79994	nec
gould			118	Hya			45559	3687	80050	nec
gould			121	Hya			45743	3704	80479	nec
gould			126	Hya			45854	3714	80719	nec
gould			136	Hya			46288	3741	81567	nec
gould			144	Hya			46504	3758	81980	nec
gould			146	Hya			46529	3760	82043	nec
gould			147	Hya			46543	3762	82074	nec
gould			148	Hya			46511	3763	82077	nec
gould			149	Hya			46569	3767	82180	nec
gould			150	Hya			46618	3772	82232	nec
gould			153	Hya			46744	3785	82428	nec
gould			154	Hya			46768	3788	82477	nec
gould			155	Hya			46840	3794	82543	nec
gould			156	Hya			46813	3796	82573	nec
gould			157	Hya			46869	3801	82638	nec
gould			158	Hya			46859	3802	82660	nec
gould			159	Hya			46893	3805	82674	nec
gould			160	Hya			46880	3808	82734	nec
gould			162	Hya			46897	3810	82747	nec
gould			165	Hya			47070	3822	83104	nec
gould			166	Hya			47242		83352	nec
gould			172	Hya			47454	3848	83731	nec
gould			179	Hya			48396	3908	85519	nec
gould			182	Hya			48584	3921	85905	nec
gould			185	Hya			48763	3931	86266	nec
gould			188	Hya			48943	3946	86612	nec
gould			192	Hya			49321	3963	87344	nec
gould			193	Hya			49339	3965	87427	nec
gould			195	Hya			49569	3977	87808	nec
gould			197	Hya			49689	3986	88025	nec
gould			199	Hya			49802	3988	88182	nec
gould			200	Hya			49809	3991	88215	nec
gould			204	Hya			50013	4005	88595	nec
gould			205	Hya			50066	4011	88699	nec
gould			206	Hya			50142		88806	nec
gould			209	Hya			50536	4055	89455	nec
gould			213	Hya			50728	4071	89816	nec
gould			217	Hya			50790	4076	89911	nec
gould			224	Hya			51364	4117	90957	nec
gould			225	Hya			51491	4123	91120	nec
gould			227	Hya			51551	4130	91280	nec
gould			231	Hya			51795	4149	91706	nec
gould			233	Hya			51852	4152	91790	nec
gould			236	Hya			51933	4158	91889	nec
gould			243	Hya			52113	4172	92245	nec
gould			245	Hya			52391	4190	92770	nec
gould			252	Hya			52841	4225	93657	nec
gould			258	Hya			53387	4261	94619	nec
gould			259	Hya			53699	4282	95221	nec
gould			260	Hya			53818	4298	95456	nec
gould			263	Hya			54030	4307	95857	nec
gould			270	Hya			54430	4331	96723	nec
gould			272	Hya			54561	4339	97023	nec
gould			274	Hya			54703		97344	nec
gould			275	Hya			54725	4346	97393	nec
gould			279	Hya			55164	4373	98221	nec
gould			281	Hya			55953	4420	99712	nec
gould			294	Hya			57001	4498	101563	nec
gould			297	Hya			57507	4525	102438	nec
gould			299	Hya			57749	4542	102888	nec
gould			300	Hya			57841	4548	103026	nec
gould			302	Hya			57971	4553	103266	nec
gould			303	Hya			58082	4558	103462	nec
gould			308	Hya			58436	4579	104039	nec
gould			311	Hya			59008	4612	105078	nec
gould			315	Hya			59307	4628	105686	nec
gould			317	Hya			59622	4651	106257	nec
gould			320	Hya			60468		107869	nec
gould			322	Hya			60603	4723	108110	nec
gould			323	Hya			60735	4735	108323	nec
gould			325	Hya			61172	4774	109074	nec
gould			328	Hya			61621	4803	109799	nec
gould			329	Hya			61720	4810	109960	nec
gould			330	Hya			62131	4839	110666	nec
gould			332	Hya			62448	4857	111226	nec
gould			333	Hya			62500	4860	111295	nec
gould			337	Hya			63243	4918	112519	nec
gould			342	Hya			64375	4978	114576	nec
gould			346	Hya			65682		117033	nec
gould			348	Hya			65969	5090	117558	nec
gould			349	Hya			66060	5098	117718	nec
gould			350	Hya			66065	5097	117716	nec
gould			351	Hya			66400	5120	118349	nec
gould			354	Hya			66563	5128	118646	nec
gould			356	Hya			67071	5166	119623	nec
gould			357	Hya			67143	5167	119752	nec
gould			359	Hya			67523	5197	120455	nec
gould			361	Hya			67890	5228	121156	nec
gould			363	Hya			68177	5246	121699	nec
gould			364	Hya			68224		121758	nec
gould			369	Hya			69398	5309	124162	nec
gould			371	Hya			69458	5314	124281	nec
gould			372	Hya			69623	5324	124576	nec
gould			373	Hya			69977		125279	nec
gould			374	Hya			69965	5356	125276	nec
gould			378	Hya			70538	5399	126400	nec
gould			391	Hya			73171	5565	131919	nec
gould			5	Leo			47943	3876	84542	nec
gould			18	Leo			53141	4244	94180	nec
gould			19	Leo			53167	4245	94237	nec
gould			20	Leo			53240	4249	94363	nec
gould			30	Leo			54027	4303	95771	nec
gould			36	Leo			54863	4358	97605	nec
gould			50	Leo			55595	4394	98960	nec
gould			59	Leo			55941	4419	99651	nec
gould			67	Leo			56500		100659	nec
gould			3	Oph			78870	5990	144390	nec
gould			5	Oph			79463	6041	145788	nec
gould			8	Oph			79781	6067	146514	nec
gould			10	Oph			80227	6096	147550	nec
gould			16	Oph			80558	6124	148287	nec
gould			17	Oph			80620	6128	148349	nec
gould			19	Oph			80610		148390	nec
gould			21	Oph			80693	6136	148513	nec
gould			22	Oph			80793	6140	148604	nec
gould			23	Oph			80840	6144	148743	nec
gould			30	Oph			81440	6179	149911	nec
gould			31	Oph			81499		150052	nec
gould			33	Oph			81580	6189	150177	nec
gould			34	Oph			81632	6190	150259	nec
gould			36	Oph			81728	6193	150366	nec
gould			38	Oph			81663		150381	nec
gould			40	Oph			81754	6202	150453	nec
gould			41	Oph			81687	6201	150451	nec
gould			42	Oph			81691		150493	nec
gould			46	Oph			82259	6235	151527	nec
gould			51	Oph			82405	6248	151900	nec
gould			54	Oph			82621	6269	152311	nec
gould			60	Oph			82861	6284	152781	nec
gould			63	Oph			82979	6296	153021	nec
gould			64	Oph			83090	6302	153229	nec
gould			66	Oph			83176	6308	153336	nec
gould			72	Oph			83342	6329	153914	nec
gould			77	Oph			83567	6340	154204	nec
gould			80	Oph			83740	6354	154481	nec
gould			82	Oph			83635	6353	154445	nec
gould			83	Oph			83677	6358	154610	nec
gould			84	Oph			83738	6361	154660	nec
gould			85	Oph			83854	6365	154779	nec
gould			87	Oph			83906	6372	154962	nec
gould			88	Oph			83962	6375	155078	nec
gould			95	Oph			84175	6387	155401	nec
gould			97	Oph			84113	6390	155500	nec
gould			105	Oph			84402	6404	155970	nec
gould			109	Oph			84524	6413	156227	nec
gould			115	Oph			84649	6428	156462	nec
gould			122	Oph			84801	6439	156826	nec
gould			131	Oph			85042	6465	157347	nec
gould			132	Oph			85207	6472	157527	nec
gould			133	Oph			85195	6473	157546	nec
gould			134	Oph			85139	6476	157617	nec
gould			136	Oph			85391	6490	157864	nec
gould			138	Oph			85307	6489	157856	nec
gould			140	Oph			85442	6494	157955	nec
gould			142	Oph			85333	6497	157978	nec
gould			144	Oph			85474	6504	158170	nec
gould			146	Oph			85537	6507	158352	nec
gould			151	Oph			85783	6520	158704	nec
gould			152	Oph			85749	6524	158837	nec
gould			153	Oph			85922	6534	159170	nec
gould			159	Oph			86391	6575	160315	nec
gould			162	Oph			86476	6578	160471	nec
gould			163	Oph			86725	6593	160839	nec
gould			164	Oph			86575	6590	160781	nec
gould			167	Oph			86768	6601	161056	nec
gould			173	Oph			87150	6633	161941	nec
gould			174	Oph			87224	6639	162113	nec
gould			176	Oph			87428	6659	162596	nec
gould			179	Oph			87491	6667	162774	nec
gould			180	Oph			87558	6670	162917	nec
gould			183	Oph			87847	6686	163532	nec
gould			185	Oph			87866	6690	163641	nec
gould			187	Oph			88101	6706	164064	nec
gould			192	Oph			88213	6719	164432	nec
gould			202	Oph			89065	6800	166460	nec
gould			205	Oph			89347		167162	nec
gould			208	Oph			89772	6857	168387	nec
gould			2	Peg			106021	8219	204445	nec
gould			3	Peg			106103		204603	nec
gould			10	Peg			107271		206689	nec
gould			13	Peg			108090	8359	208110	nec
gould			29	Peg			109939	8491	211287	nec
gould			31	Peg			110341	8514	211976	nec
gould			41	Peg			113445	8737	217166	nec
gould			47	Peg			116768	8970	222377	nec
gould			5	Psc			113360	8730	217019	nec
gould			7	Psc			113433	8735	217131	nec
gould			8	Psc			113465	8738	217186	nec
gould			11	Psc			113622	8751	217459	nec
gould			13	Psc			113705		217590	nec
gould			15	Psc			113904	8776	217926	nec
gould			16	Psc			114005	8785	218103	nec
gould			24	Psc			115476	8897	220406	nec
gould			30	Psc			115945		221147	nec
gould			40	Psc			116918	8983	222602	nec
gould			45	Psc			117445	9015	223346	nec
gould			67	Psc			840	29	587	nec
gould			76	Psc			1421	67	1367	nec
gould			84	Psc			1939	94	2023	nec
gould			92	Psc			2954	161	3457	nec
gould			98	Psc			3992	243	4928	nec
gould			112	Psc			5575		7107	nec
gould			118	Psc			6868	426	8949	nec
gould			121	Psc			7243		9496	nec
gould			124	Psc			7819		10262	nec
gould			131	Psc			8404	527	11037	nec
gould			138	Psc			9706		12730	nec
gould			171	Pup			37853	3018	63077	nec
gould			2	Ser	Cau		84883	6449	156971	nec
gould			4	Ser	Cap		74695		135615	nec
gould			4	Ser	Cau		85405		157969	nec
gould			6	Ser	Cap		74901	5690	136028	nec
gould			6	Ser	Cau		86019	6544	159358	nec
gould			9	Ser	Cau		86266	6562	159877	nec
gould			10	Ser	Cap		75101	5706	136442	nec
gould			10	Ser	Cau		86313	6568	160018	nec
gould			12	Ser	Cau		86769	6600	161023	nec
gould			13	Ser	Cau		87074	6620	161701	nec
gould			14	Ser	Cau		87540	6666	162757	nec
gould			16	Ser	Cau		87813	6681	163336	nec
gould			19	Ser	Cau		88670	6755	165402	nec
gould			20	Ser	Cau		88684	6756	165438	nec
gould			21	Ser	Cau		88671	6757	165462	nec
gould			22	Ser	Cap		77163	5859	140775	nec
gould			23	Ser	Cap		77186	5861	140815	nec
gould			24	Ser	Cau		88981	6785	166103	nec
gould			27	Ser	Cau		89512	6830	167564	nec
gould			28	Ser	Cau		89587	6840	167768	nec
gould			29	Ser	Cau		89623	6843	167833	nec
gould			32	Ser	Cau		89851	6858	168415	nec
gould			36	Ser	Cau		90174	6890	169268	nec
gould			37	Ser	Cau		90253	6898	169493	nec
gould			38	Ser	Cap		78840	5992	144426	nec
gould			41	Ser	Cap		79120	6011	145085	nec
gould			43	Ser	Cap		79195	6016	145206	nec
gould			44	Ser	Cau		90497	6928	170200	nec
gould			45	Ser	Cap		79522		145936	nec
gould			60	Ser	Cau		91394	6999	172088	nec
gould			63	Ser	Cau		91499	7008	172365	nec
gould			66	Ser	Cau		92027	7048	173495	nec
gould			66	Ser	Cau		92027	7048	173495	nec
gould			67	Ser	Cau		92254	7076	173954	nec
gould			73	Ser	Cau		92968	7144	175679	nec
gould			3	Sgr			87099	6617	161664	nec
gould			9	Sgr			87782	6679	163245	nec
gould			10	Sgr			87836	6680	163318	nec
gould			12	Sgr			88038	6691	163652	nec
gould			13	Sgr			88012	6692	163685	nec
gould			16	Sgr			88125	6704	164028	nec
gould			17	Sgr			88294	6708	164245	nec
gould			21	Sgr			88298	6716	164402	nec
gould			25	Sgr			88550	6739	164870	nec
gould			29	Sgr			88694	6748	165185	nec
gould			32	Sgr			88816	6769	165687	nec
gould			36	Sgr			89010	6777	165978	nec
gould			37	Sgr			89020	6780	166023	nec
gould			38	Sgr			89086	6788	166197	nec
gould			39	Sgr			89114	6798	166393	nec
gould			48	Sgr			89620	6836	167665	nec
gould			49	Sgr			89622	6835	167666	nec
gould			50	Sgr			89609	6838	167720	nec
gould			58	Sgr			90012	6864	168646	nec
gould			60	Sgr			90124	6874	168838	nec
gould			62	Sgr			90290	6889	169236	nec
gould			64	Sgr			90336	6893	169398	nec
gould			69	Sgr			90510	6914	169938	nec
gould			71	Sgr			90494	6919	169990	nec
gould			74	Sgr			90687	6933	170433	nec
gould			75	Sgr			90763	6936	170479	nec
gould			76	Sgr			90806	6944	170680	nec
gould			77	Sgr			91014	6960	171034	nec
gould			80	Sgr			91172	6972	171416	nec
gould			83	Sgr			91347	6988	171856	nec
gould			84	Sgr			91405	6990	171961	nec
gould			90	Sgr			91901	7026	172875	nec
gould			94	Sgr			91974	7035	173117	nec
gould			96	Sgr			92016	7038	173282	nec
gould			108	Sgr			92643	7104	174631	nec
gould			109	Sgr			92635	7103	174630	nec
gould			114	Sgr			92882	7126	175317	nec
gould			115	Sgr			92972		175390	nec
gould			116	Sgr			92931	7128	175360	nec
gould			121	Sgr			93134	7151	175794	nec
gould			123	Sgr			93140	7159	175892	nec
gould			125	Sgr			93234	7164	176123	nec
gould			126	Sgr			93225	7166	176162	nec
gould			127	Sgr			93315	7168	176246	nec
gould			128	Sgr			93423	7182	176537	nec
gould			129	Sgr			93418	7186	176593	nec
gould			131	Sgr			93498	7195	176704	nec
gould			132	Sgr			93537	7203	176884	nec
gould			133	Sgr			93543	7205	176903	nec
gould			134	Sgr			93667	7211	177074	nec
gould			138	Sgr			93763	7230	177517	nec
gould			140	Sgr			93925	7240	177846	nec
gould			141	Sgr			93855	7239	177817	nec
gould			143	Sgr			93993	7246	178075	nec
gould			148	Sgr			94144	7265	178555	nec
gould			150	Sgr			94272	7270	178840	nec
gould			151	Sgr			94372	7276	179201	nec
gould			152	Sgr			94434	7277	179323	nec
gould			153	Sgr			94437	7282	179497	nec
gould			162	Sgr			94986	7316	180885	nec
gould			163	Sgr			94929	7317	180928	nec
gould			165	Sgr			95077	7327	181240	nec
gould			166	Sgr			95149	7330	181321	nec
gould			167	Sgr			95211	7334	181401	nec
gould			178	Sgr			95396	7350	181925	nec
gould			179	Sgr			95408	7355	182180	nec
gould			180	Sgr			95456	7360	182286	nec
gould			184	Sgr			95485	7367	182477	nec
gould			186	Sgr			95619	7380	182681	nec
gould			187	Sgr			95557	7378	182645	nec
gould			189	Sgr			95823	7392	183007	nec
gould			193	Sgr			95865	7398	183275	nec
gould			196	Sgr			96095		183577	nec
gould			197	Sgr			95965	7410	183545	nec
gould			206	Sgr			96365	7433	184574	nec
gould			209	Sgr			96496	7443	184835	nec
gould			212	Sgr			96536	7454	184985	nec
gould			218	Sgr			96760	7473	185467	nec
gould			224	Sgr			97067	7491	186042	nec
gould			226	Sgr			97063	7496	186185	nec
gould			228	Sgr			97260	7507	186500	nec
gould			232	Sgr			97423	7532	186984	nec
gould			233	Sgr			97515	7538	187098	nec
gould			234	Sgr			97484		187150	nec
gould			244	Sgr			98012	7585	188158	nec
gould			254	Sgr			98351	7617	188981	nec
gould			258	Sgr			98485	7627	189140	nec
gould			259	Sgr			98512	7630	189198	nec
gould			260	Sgr			98461	7629	189195	nec
gould			262	Sgr			98470	7631	189245	nec
gould			263	Sgr			98579	7639	189388	nec
gould			264	Sgr			98575	7643	189561	nec
gould			269	Sgr			98785	7658	190009	nec
gould			280	Sgr			99570	7706	191584	nec
gould			282	Sgr			99878	7725	192433	nec
gould			290	Sgr			100332	7765	193302	nec
gould			295	Sgr			100764	7799	194184	nec
gould			296	Sgr			100738	7801	194215	nec
gould			1	Tau			15807	1023	21018	nec
gould			2	Tau			15800		21032	nec
gould			5	Tau			16226		21585	nec
gould			6	Tau			16358	1067	21755	nec
gould			9	Tau			16695	1089	22211	nec
gould			14	Tau			17120	1119	22819	nec
gould			18	Tau			17595	1159	23526	nec
gould			24	Tau			18481	1224	24817	nec
gould			25	Tau			18658	1233	25102	nec
gould			26	Tau			18805	1243	25330	nec
gould			37	Tau			19434		26292	nec
gould			40	Tau			19720	1307	26676	nec
gould			43	Tau			19799	1315	26793	nec
gould			47	Tau			20188	1349	27386	nec
gould			49	Tau			20268	1360	27497	nec
gould			52	Tau			20771	1400	28191	nec
gould			53	Tau			20848	1413	28322	nec
gould			55	Tau			20985	1425	28505	nec
gould			58	Tau			21152	1436	28736	nec
gould			59	Tau			21269	1446	28930	nec
gould			60	Tau			21295	1448	28978	nec
gould			63	Tau			21670	1480	29499	nec
gould			1	Vir			56756	4478	101112	nec
gould			3	Vir			56775	4484	101154	nec
gould			5	Vir			57214	4510	101933	nec
gould			9	Vir			57629	4533	102634	nec
gould			12	Vir			57791	4544	102928	nec
gould			19	Vir			58445	4580	104055	nec
gould			20	Vir			58450		104078	nec
gould			26	Vir			58603	4591	104356	nec
gould			27	Vir			58741	4598	104625	nec
gould			33	Vir			59010	4613	105089	nec
gould			41	Vir			59750	4657	106516	nec
gould			49	Vir			60418		107794	nec
gould			50	Vir			60595	4722	108107	nec
gould			51	Vir			60804	4741	108471	nec
gould			56	Vir			61103	4770	108985	nec
gould			57	Vir			61134	4772	109014	nec
gould			68	Vir			61637	4805	109860	nec
gould			79	Vir			62103	4837	110646	nec
gould			85	Vir			62421	4856	111199	nec
gould			88	Vir			62743	4877	111720	nec
gould			91	Vir			62915	4896	112048	nec
gould			92	Vir			62983	4901	112131	nec
gould			98	Vir			63220		112495	nec
gould			112	Vir			64181	4959	114203	nec
gould			129	Vir			64838	5014	115488	nec
gould			135	Vir			65183	5033	116061	nec
gould			136	Vir			65198	5037	116160	nec
gould			141	Vir			65381		116429	nec
gould			146	Vir			65545	5059	116831	nec
gould			150	Vir			65796	5078	117267	nec
gould			153	Vir			65862	5086	117404	nec
gould			183	Vir			67271	5178	120033	nec
gould			194	Vir			67545	5205	120602	nec
gould			204	Vir			68380	5258	122106	nec
gould			207	Vir			68643		122577	nec
gould			208	Vir			68705	5272	122703	nec
gould			209	Vir			68707	5275	122797	nec
gould			210	Vir			68763	5277	122837	nec
gould			211	Vir			68739	5276	122815	nec
gould			213	Vir			68776	5283	122910	nec
gould			221	Vir			69340	5307	124115	nec
gould			224	Vir			69493	5317	124425	nec
gould			225	Vir			69564	5322	124553	nec
gould			226	Vir			69658	5332	124683	nec
gould			229	Vir			69727	5341	124915	nec
gould			230	Vir			69747	5342	124931	nec
gould			231	Vir			69792	5344	124990	nec
gould			233	Vir			69773		124973	nec
gould			235	Vir			69881	5353	125184	nec
gould			239	Vir			70022	5368	125489	nec
gould			240	Vir			70038		125490	nec
gould			243	Vir			70319	5384	126053	nec
gould			244	Vir			70400	5392	126248	nec
gould			250	Vir			70894	5418	127167	nec
gould			252	Vir			70949	5424	127337	nec
gould			254	Vir			71510		128563	nec
gould			257	Vir			72122	5496	129902	nec
gould			261	Vir			72629	5536	130970	nec
gould			265	Vir			73350	5584	132525	nec
gould			271	Vir			74026	5631	134047	nec
gould			4	Vol			32332	2536	50002	nec
gould			6	Vol			33682	2662	53501	nec
gould			7	Vol			34270	2712	55151	nec
gould			11	Vol			35946		59640	nec
gould			12	Vol			36346	2888	60150	nec
gould			15	Vol			36914	2979	62153	nec
gould			17	Vol			37773	3036	63513	nec
gould			18	Vol			37720	3038	63584	nec
gould			19	Vol			38210	3081	64484	nec
