key	old	new	resolves
synth:synth-16542-4150-E	HIP 82691 E	V1007 Sco E	no
synth:synth-16542-4151-B	HD 152249 B	NSV 08023 B	no
synth:synth-16542-4151-C	HD 152249 C	NSV 08023 C	no
synth:synth-16544-4150-C	HD 326331 C	NSV 08026 C	no
synth:synth-16544-4150-D	HD 326331 D	NSV 08026 D	no
synth:synth-16545-4148-Ab	HD 152314 Ab	NSV 08027 Ab	no
synth:synth-16545-4148-B	HD 152314 B	NSV 08027 B	no
synth:synth-16551-4459-Ab	HD 152386 Ab	NSV 08032 Ab	no
synth:synth-16551-4459-B	HD 152386 B	NSV 08032 B	no
synth:synth-16551-4459-C	HD 152386 C	NSV 08032 C	no
synth:synth-16551-4459-D	HD 152386 D	NSV 08032 D	no
synth:synth-16555-0820-B	HIP 82817 B	V1054 Oph B	no
synth:synth-16556-5434-B	HD 152319 B	NSV 20838 B	no
synth:synth-16569-4031-Ab	HIP 82936 Ab	NSV 08060 Ab	no
synth:synth-16575-6036-Ab	HIP 82985 Ab	V847 Ara Ab	no
synth:synth-16575-6036-B	HIP 82985 B	V847 Ara B	no
synth:synth-16589-3737-B	HIP 83100 B	NSV 20871 B	no
synth:synth-16589-4015-B	HD 322417 B	NSV 20870 B	no
synth:synth-16589-4015-E	HD 322417 E	NSV 20870 E	no
synth:synth-16595+0942-B	HIP 83143 B	NSV 08090 B	no
synth:synth-17012-3812-B	HIP 83281 B	NSV 08104 B	no
synth:synth-17031-5314-Ab	Eps-2 Ara Ab	ε² Ara Ab	no
synth:synth-17037+1336-D	HIP 83478 D	NSV 08152 D	no
synth:synth-17037+1336-E	HIP 83478 E	NSV 08152 E	no
synth:synth-17038-3809-Ab	HIP 83491 Ab	V923 Sco Ab	no
synth:synth-17038-3809-B	HIP 83491 B	V923 Sco B	no
synth:synth-17039+1941-C	HIP 83493 C	NSV 08158 C	no
synth:synth-17053+5428-Bb	Mu Dra Bb	Alrakis Bb	yes
synth:synth-17065-3527-C	HIP 83706 C	V1074 Sco C	no
synth:synth-17080+3556-B	HIP 83838 B	c Her B	no
synth:synth-17103-7523-Ab	HIP 84001 Ab	NSV 20920 Ab	no
synth:synth-17140+1621-B	HIP 84293 B	AK Her B	no
synth:synth-17153+0458-B	Onkaria B	GJ 1214 B	no
synth:synth-17153+0458-C	Onkaria C	GJ 1214 C	no
synth:synth-17157-0949-B	HIP 84430 B	NSV 21244 B	no
synth:synth-17157-0949-Bb	HIP 84430 Bb	NSV 21244 Bb	no
synth:synth-17161+6043-C	HIP 84465 C	NSV 21384 C	no
synth:synth-17166+0325-Bb	HIP 84517 Bb	HIP 84515 Bb	no
synth:synth-17166+2635-Cb	HIP 84512 Cb	HIP 84513 Cb	no
synth:synth-17174-6657-C	HIP 84586 C	V824 Ara C	no
synth:synth-17176+1025-B	HIP 84595 B	V2369 Oph B	no
synth:synth-17182-6027-Ab	HIP 84642 Ab	V857 Ara Ab	no
synth:synth-17189-7049-B	HIP 84708 B	NSV 21257 B	no
synth:synth-17189-7049-C	HIP 84708 C	NSV 21257 C	no
synth:synth-17190-3459-B	HIP 84709 B	NSV 08482 B	no
synth:synth-17191-4638-Bb	HIP 84720 Bb	41 G. Ara Bb	no
synth:synth-17217+3958-B	HIP 84949 B	V819 Her B	no
synth:synth-17217+3958-Bb	HIP 84949 Bb	V819 Her Bb	no
synth:synth-17220-2500-Ab	The Oph Ab	θ Oph Ab	yes
synth:synth-17220-2500-B	The Oph B	θ Oph B	yes
synth:synth-17221-7007-B	Iot Aps B	ι Aps B	yes
synth:synth-17237+3709-Ab	Rho Her Ab	ρ Her Ab	yes
synth:synth-17264-2411-C	44 Oph C	b Oph C	yes
synth:synth-17264-4837-Bb	HIP 85326 Bb	HIP 85342 Bb	no
synth:synth-17292-3132-C	HIP 85569 C	V1081 Sco C	no
synth:synth-17298-0555-B	HIP 85622 B	NSV 08918 B	no
synth:synth-17311-6041-Ab	Del Ara Ab	δ Ara Ab	yes
synth:synth-17314+0243-B	HIP 85749 B	152 G. Oph B	no
synth:synth-17320+0249-E	HIP 85812 E	V2373 Oph E	no
synth:synth-17321-4420-C	HIP 85818 C	NSV 22409 C	no
synth:synth-17337+1451-Ab	HIP 85934 Ab	V642 Her Ab	no
synth:synth-17346+0935-Ab	53 Oph Ab	f Oph Ab	yes
synth:synth-17347-3235-Ac	HIP 86011 Ac	V1036 Sco Ac	no
synth:synth-17347-3235-E	HIP 86011 E	V1036 Sco E	no
synth:synth-17364+6820-Aa2	HIP 86187 Aa2	HIP 86162 Aa2	no
synth:synth-17370+6845-B	Ome Dra B	ω Dra B	yes
synth:synth-17372+2754-B	HIP 86221 B	NSV 23058 B	no
synth:synth-17387+6114-Ab	HIP 86346 Ab	NSV 23386 Ab	no
synth:synth-17424-4618-B	HIP 86658 B	V867 Ara B	no
synth:synth-17424-4618-C	HIP 86658 C	V867 Ara C	no
synth:synth-17451-0949-B	HIP 86884 B	NSV 23723 B	no
synth:synth-17465+2743-Ab	Mu Her Ab	μ Her Ab	yes
synth:synth-17505-0603-D	HIP 87322 D	NSV 09755 D	no
synth:synth-17509-3342-B	HIP 87345 B	RY Sco B	no
synth:synth-17532+0606-C	HIP 87558 C	180 G. Oph C	no
synth:synth-17535-0355-Ab	HD 162905 Ab	V2610 Oph Ab	no
synth:synth-17535-0355-B	HD 162905 B	V2610 Oph B	no
synth:synth-17539-3445-Ab	HIP 87616 Ab	V906 Sco Ab	no
synth:synth-17539-3445-B	HIP 87616 B	V906 Sco B	no
synth:synth-17542+1108-B	HIP 87655 B	V2388 Oph B	no
synth:synth-17563-1549-Aa2	HIP 87813 Aa2	16 G. Ser Cau Aa2	no
synth:synth-17563-1549-Ab	HIP 87813 Ab	16 G. Ser Cau Ab	no
synth:synth-17563-1549-Bb	HIP 87813 Bb	16 G. Ser Cau Bb	no
synth:synth-17571+0004-B	HIP 87875 B	NSV 24054 B	no
synth:synth-17575-5740-Bb	HIP 87914 Bb	NSV 24042 Bb	no
synth:synth-17575-5740-C	HIP 87914 C	NSV 24042 C	no
synth:synth-17588+1330-C	HIP 88028 C	V508 Oph C	no
synth:synth-17592-3656-Ab	HIP 88069 Ab	V1647 Sgr Ab	no
synth:synth-17592-3656-C	HIP 88069 C	V1647 Sgr C	no
synth:synth-18002+8000-Bb	40 Dra Bb	41 Dra Bb	no
synth:synth-18005-3742-C	HD 163958 C	NSV 09952 C	no
synth:synth-18019-2247-B	HIP 88298 B	21 G. Sgr B	no
synth:synth-18024-2302-C	HIP 88333 C	V3791 Sgr C	no
synth:synth-18024-2302-I	HIP 88333 I	V3791 Sgr I	no
synth:synth-18026-2415-B	HD 164536 B	NSV 24083 B	no
synth:synth-18031-0811-Ab	Tau Oph Ab	τ Oph Ab	yes
synth:synth-18050-2935-Aa2	Gam-1 Sgr Aa2	γ¹ Sgr Aa2	no
synth:synth-18058+2127-Ab	HIP 88637 Ab	V772 Her Ab	no
synth:synth-18058+2127-B	HIP 88637 B	V772 Her B	no
synth:synth-18061-2412-B	HD 165246 B	V5631 Sgr B	no
synth:synth-18083+2941-Aa2	HIP 88848 Aa2	V815 Her Aa2	no
synth:synth-18083+2941-Ab	HIP 88848 Ab	V815 Her Ab	no
synth:synth-18083+2941-Ac	HIP 88848 Ac	V815 Her Ac	no
synth:synth-18093+0909-B	HIP 88946 B	V839 Oph B	no
synth:synth-18093+0909-C	HIP 88946 C	V839 Oph C	no
synth:synth-18098-1533-B	HIP 88994 B	W Ser B	no
synth:synth-18101+1629-B	HIP 89023 B	NSV 10311 B	no
synth:synth-18126+3836-B	HIP 89237 B	NSV 10389 B	no
synth:synth-18142-3525-D	HD 321485 D	HD 166905 D	no
synth:synth-18146+2335-D	HD 167514 D	HD 341800 D	no
synth:synth-18146+2335-E	HD 167514 E	HD 341800 E	no
synth:synth-18164+5014-D	HD 234601 D	V1075 Her D	no
synth:synth-18164+5014-E	HD 234601 E	V1075 Her E	no
synth:synth-18171-5601-Ab	HIP 89605 Ab	QV Tel Ab	no
synth:synth-18171-5601-B	HIP 89605 B	QV Tel B	no
synth:synth-18176-3406-Ab	HIP 89637 Ab	RS Sgr Ab	no
synth:synth-18181-1215-Ab	HIP 89681 Ab	MY Ser Ab	no
synth:synth-18181-1215-F	HIP 89681 F	MY Ser F	no
synth:synth-18181-1215-H	HIP 89681 H	MY Ser H	no
synth:synth-18181-1215-J	HIP 89681 J	MY Ser J	no
synth:synth-18181-1215-K	HIP 89681 K	MY Ser K	no
synth:synth-18181-1215-P	HIP 89681 P	MY Ser P	no
synth:synth-18181-1215-Q	HIP 89681 Q	MY Ser Q	no
synth:synth-18186-1348-B	HD 168076 B	NSV 24377 B	no
synth:synth-18186-1348-D	HD 168076 D	NSV 24377 D	no
synth:synth-18186-1348-I	HD 168075 I	NSV 24377 I	no
synth:synth-18186-1348-J	HD 168075 J	NSV 24377 J	no
synth:synth-18187-1837-B	HD 168021 B	NSV 10543 B	no
synth:synth-18208+7120-B	Phi Dra B	φ Dra B	yes
synth:synth-18211+7244-Ab	Chi Dra Ab	χ Dra Ab	yes
synth:synth-18232-6130-Ab	Xi Pav Ab	ξ Pav Ab	yes
synth:synth-18239+5848-Cb	39 Dra Cb	b Dra Cb	yes
synth:synth-18240+3844-Ab	HIP 90163 Ab	NSV 10756 Ab	no
synth:synth-18240+3844-C	HIP 90163 C	NSV 10756 C	no
synth:synth-18250-0135-B	HIP 90253 B	37 G. Ser Cau B	no
synth:synth-18253+4846-B	HIP 90284 B	NSV 10806 B	no
synth:synth-18253+4846-C	HIP 90284 C	NSV 10806 C	no
synth:synth-18280+0612-Ab	HIP 90497 Ab	44 G. Ser Cau Ab	no
synth:synth-18280+0612-B	HIP 90497 B	44 G. Ser Cau B	no
synth:synth-18281-2645-B	HIP 90510 B	69 G. Sgr B	no
synth:synth-18282-5230-B	HIP 90519 B	NSV 24442 B	no
synth:synth-18334+2301-Cb	HD 342471 Cb	HD 342472 Cb	no
synth:synth-18339+5144-Ab	HIP 91009 Ab	BY Dra Ab	no
synth:synth-18339+5144-B	HIP 91009 B	BY Dra B	no
synth:synth-18359+1659-C	HIP 91159 C	NSV 11085 C	no
synth:synth-18359+1659-D	HIP 91159 D	NSV 11085 D	no
synth:synth-18359+1659-E	HIP 91159 E	NSV 11085 E	no
synth:synth-18366+3328-Ab	HIP 91235 Ab	NSV 11113 Ab	no
synth:synth-18381-4659-Bb	HD 171603 Bb	HD 171602 Bb	no
synth:synth-18384+0850-B	HIP 91389 B	X Oph B	no
synth:synth-18384-0312-B	HIP 91394 B	60 G. Ser Cau B	no
synth:synth-18386+1632-B	HIP 91413 B	NSV 24533 B	no
synth:synth-18389+5221-Bb	HIP 91436 Bb	HD 172713 Bb	no
synth:synth-18410+2450-B	HIP 91609 B	NSV 24547 B	no
synth:synth-18421+3445-C	HIP 91712 C	HIP 91707 C	no
synth:synth-18436-5138-B	HD 172552 B	RV Tel B	no
synth:synth-18436-5138-Bb	HD 172552 Bb	RV Tel Bb	no
synth:synth-18438-3819-B	Lam CrA B	λ CrA B	yes
synth:synth-18438-3819-C	Lam CrA C	λ CrA C	yes
synth:synth-18443+3940-Cb	Eps-2 Lyr Cb	ε¹ Lyr Cb	no
synth:synth-18453-2039-Ab	HIP 92013 Ab	V350 Sgr Ab	no
synth:synth-18455+0530-Ab	HIP 92027 Ab	66 G. Ser Cau Ab	no
synth:synth-18455+0530-B	HIP 92027 B	66 G. Ser Cau B	no
synth:synth-18455+0530-Bb	HIP 92027 Bb	66 G. Ser Cau Bb	no
synth:synth-18466+3821-B	HIP 92122 B	V595 Lyr B	no
synth:synth-18472-0445-B	Bet Sct B	β Sct B	yes
synth:synth-18475-0338-C	HIP 92200 C	NSV 11342 C	no
synth:synth-18475-0338-D	HIP 92200 D	NSV 11342 D	no
synth:synth-18511-0617-Ab	HIP 92507 Ab	NSV 24615 Ab	no
synth:synth-18511-0617-B	HIP 92507 B	NSV 24615 B	no
synth:synth-18511-0617-C	HIP 92507 C	NSV 24615 C	no
synth:synth-18511-0617-D	HIP 92507 D	NSV 24615 D	no
synth:synth-18511-0617-E	HIP 92507 E	NSV 24615 E	no
synth:synth-18511-0617-F	HIP 92507 F	NSV 24615 F	no
synth:synth-18512+5923-Ab	Omi Dra Ab	ο Dra Ab	yes
synth:synth-18531-5011-Ab	HIP 92680 Ab	PZ Tel Ab	no
synth:synth-18541-5131-Ab	HIP 92754 Ab	V362 Tel Ab	no
synth:synth-18545+3654-D	Del-2 Lyr D	δ² Lyr D	no
synth:synth-18549+3358-Ab	HIP 92833 Ab	NSV 11538 Ab	no
synth:synth-18549+3358-D	HIP 92833 D	NSV 11538 D	no
synth:synth-18559+2333-Ab	HIP 92919 Ab	V775 Her Ab	no
synth:synth-18559+2333-C	HIP 92919 C	V775 Her C	no
synth:synth-18564+4530-D	HIP 92961 D	HIP 92962 D	no
synth:synth-18582+1722-Aa2	HIP 93124 Aa2	FF Aql Aa2	no
synth:synth-18582+1722-B	HIP 93124 B	FF Aql B	no
synth:synth-18594-1250-B	HIP 93225 B	126 G. Sgr B	no
synth:synth-19016-3653-Cb	HIP 93425 Cb	NSV 24651 Cb	no
synth:synth-19027-0043-C	HIP 93519 C	NSV 11680 C	no
synth:synth-19031-1915-C	HIP 93537 C	132 G. Sgr C	no
synth:synth-19035+0149-B	HIP 93580 B	13 G. Aql B	no
synth:synth-19040-0419-B	HIP 93626 B	V1402 Aql B	no
synth:synth-19040-0419-C	HIP 93626 C	V1402 Aql C	no
synth:synth-19040-0419-D	HIP 93626 D	V1402 Aql D	no
synth:synth-19046+2320-D	HIP 93680 D	NSV 24679 D	no
synth:synth-19062+3026-Ab	HIP 93798 Ab	NSV 11742 Ab	no
synth:synth-19064+0814-B	HIP 93820 B	R Aql B	no
synth:synth-19064+0814-C	HIP 93820 C	R Aql C	no
synth:synth-19064-3704-B	Gam CrA B	γ¹ CrA B	yes
synth:synth-19073+3606-B	Iot Lyr B	ι Lyr B	yes
synth:synth-19078+3856-C	HIP 93954 C	V875 Lyr C	no
synth:synth-19098-1948-B	HIP 94144 B	148 G. Sgr B	no
synth:synth-19106-4316-C	HIP 94196 C	NSV 24701 C	no
synth:synth-19106-4316-E	HIP 94196 E	NSV 24701 E	no
synth:synth-19121+0237-B	HIP 94331 B	NSV 11799 B	no
synth:synth-19126+1651-Cb	HIP 94371 Cb	V338 Sge Cb	no
synth:synth-19126+1651-E	HIP 94377 E	V338 Sge E	no
synth:synth-19142+3413-Bb	HIP 94517 Bb	HIP 94519 Bb	no
synth:synth-19155-2515-B	Psi Sgr B	ψ Sgr B	yes
synth:synth-19155-2515-Bb	Psi Sgr Bb	ψ Sgr Bb	yes
synth:synth-19171+0920-C	HIP 94774 C	HIP 94773 C	no
synth:synth-19180+2012-B	HIP 94847 B	NSV 24737 B	no
synth:synth-19202+0403-Bb	HD 181415 Bb	HD 181386 Bb	no
synth:synth-19209-3303-Bb	HIP 95110 Bb	HIP 95106 Bb	no
synth:synth-19215-3459-B	HIP 95149 B	166 G. Sgr B	no
synth:synth-19217-1557-B	Ups Sgr B	υ Sgr B	yes
synth:synth-19221-0444-Bb	HIP 95205 Bb	HIP 95202 Bb	no
synth:synth-19229-5425-C	Eta Tel C	η Tel C	yes
synth:synth-19253-2431-B	Chi-1 Sgr B	χ¹ Sgr B	no
synth:synth-19268+5009-Ab	HIP 95611 Ab	V2080 Cyg Ab	no
synth:synth-19275-2612-Bb	HIP 95655 Bb	HD 182817 Bb	no
synth:synth-19294-0703-Aa2	HIP 95820 Aa2	U Aql Aa2	no
synth:synth-19294-0703-Ab	HIP 95820 Ab	U Aql Ab	no
synth:synth-19296-1239-B	HIP 95847 B	NSV 12076 B	no
synth:synth-19302+0254-B	HIP 95898 B	NSV 12088 B	no
synth:synth-19302+0254-C	HIP 95898 C	NSV 12088 C	no
synth:synth-19313+4729-B	HIP 96011 B	V2083 Cyg B	no
synth:synth-19313-0207-Ab	HIP 96007 Ab	V822 Aql Ab	no
synth:synth-19316+2659-B	HIP 96034 B	V391 Vul B	no
synth:synth-19352-6959-B	HIP 96334 B	NSV 24803 B	no
synth:synth-19364+5013-B	The Cyg B	θ Cyg B	yes
synth:synth-19374+4619-B	HIP 96532 B	V2505 Cyg B	no
synth:synth-19374+4619-C	HIP 96532 C	V2505 Cyg C	no
synth:synth-19374+4619-D	HIP 96532 D	V2505 Cyg D	no
synth:synth-19387+5458-B	HIP 96620 B	V1143 Cyg B	no
synth:synth-19394+3009-B	Phi Cyg B	φ Cyg B	yes
synth:synth-19399-3926-Ab	HIP 96739 Ab	V4090 Sgr Ab	no
synth:synth-19410+3237-B	HIP 96836 B	TT Cyg B	no
synth:synth-19410+3237-C	HIP 96836 C	TT Cyg C	no
synth:synth-19410+3237-D	HIP 96836 D	TT Cyg D	no
synth:synth-19426+1150-B	Chi Aql B	χ Aql B	yes
synth:synth-19426+1150-D	Chi Aql D	χ Aql D	yes
synth:synth-19426+1150-E	Chi Aql E	χ Aql E	yes
synth:synth-19426+1150-F	Chi Aql F	χ Aql F	yes
synth:synth-19426+1150-G	Chi Aql G	χ Aql G	yes
synth:synth-19436-0904-C	HIP 97065 C	V1461 Aql C	no
synth:synth-19448+2916-Aa2	HIP 97150 Aa2	SU Cyg Aa2	no
synth:synth-19448+2916-Ab	HIP 97150 Ab	SU Cyg Ab	no
synth:synth-19448+2916-E	HIP 97150 E	SU Cyg E	no
synth:synth-19448+2916-F	HIP 97150 F	SU Cyg F	no
synth:synth-19459+3501-C	HIP 97242 C	NSV 24881 C	no
synth:synth-19464+2438-C	HD 338936 C	V491 Vul C	no
synth:synth-19474+1832-B	Del Sge B	δ Sge B	yes
synth:synth-19482+7016-B	Eps Dra B	ε Dra B	yes
synth:synth-19487+1149-B	Pi Aql B	π Aql B	yes
synth:synth-19490+1909-B	Zet Sge B	ζ Sge B	yes
synth:synth-19495+3843-B	HIP 97538 B	NSV 24907 B	no
synth:synth-19495+3843-C	HIP 97538 C	NSV 24907 C	no
synth:synth-19510+1025-Cb	Omi Aql Cb	ο Aql Cb	yes
synth:synth-19514+4044-B	HIP 97706 B	V2514 Cyg B	no
synth:synth-19525+0100-B	Eta Aql B	η Aql B	yes
synth:synth-19531-1436-B	HIP 97849 B	V505 Sgr B	no
synth:synth-19534+2020-Bb	HIP 97879 Bb	HIP 97876 Bb	no
synth:synth-19543-2356-Ab	HIP 97944 Ab	V4200 Sgr Ab	no
synth:synth-19556+5226-Ab	Psi Cyg Ab	ψ Cyg Ab	yes
synth:synth-19563+3505-C	Eta Cyg C	η Cyg C	yes
synth:synth-19563+3505-F	Eta Cyg F	η Cyg F	yes
synth:synth-19568+4416-C	HIP 98156 C	V2095 Cyg C	no
synth:synth-19580+0456-B	HIP 98272 B	NSV 12617 B	no
synth:synth-19583-5154-Bb	HIP 98278 Bb	HIP 98294 Bb	no
synth:synth-19597+3359-B	HIP 98411 B	V482 Cyg B	no
synth:synth-19597+3359-C	HIP 98411 C	V482 Cyg C	no
synth:synth-19598-0957-B	HIP 98416 B	100 G. Aql B	no
synth:synth-20001+1737-D	HIP 98443 D	NSV 12668 D	no
synth:synth-20051+2039-D	HD 190606 D	X Sge D	no
synth:synth-20060+3547-Ab	HIP 99002 Ab		no
synth:synth-20086-4618-Bb	HIP 99245 Bb	HIP 99233 Bb	no
synth:synth-20086-4618-D	HIP 99245 D	HIP 99233 D	no
synth:synth-20094+3630-J	HD 191611 J	NSV 12850 J	no
synth:synth-20094+3630-K	HD 191611 K	NSV 12850 K	no
synth:synth-20094+3630-L	HD 191611 L	NSV 12850 L	no
synth:synth-20094+3630-N	HD 191611 N	NSV 12850 N	no
synth:synth-20094+3651-Ab	28 Cyg Ab	b² Cyg Ab	yes
synth:synth-20094+3651-B	28 Cyg B	b² Cyg B	yes
synth:synth-20106+3338-C	HIP 99416 C	HIP 99409 C	no
synth:synth-20111-5731-B	HIP 99453 B	NSV 25020 B	no
synth:synth-20119+3612-C	HIP 99525 C	V1042 Cyg C	no
synth:synth-20123+3205-Bb	HIP 99566 Bb	HIP 99564 Bb	no
synth:synth-20136+4644-Ab	31 Cyg Ab	ο¹ Cyg Ab	yes
synth:synth-20136+4644-H	31 Cyg H	ο¹ Cyg H	yes
synth:synth-20136+4644-J	31 Cyg J	ο¹ Cyg J	yes
synth:synth-20136+4644-K	31 Cyg K	ο¹ Cyg K	yes
synth:synth-20141-0450-B	HIP 99720 B	V1477 Aql B	no
synth:synth-20145+3640-Ab	HIP 99769 Ab	V1679 Cyg Ab	no
synth:synth-20153+2536-B	HIP 99824 B	QR Vul B	no
synth:synth-20169+3130-C	HD 332076 C	HIP 99967 C	no
synth:synth-20170+3725-Aa2	HIP 99982 Aa2	NSV 12979 Aa2	no
synth:synth-20170+3725-Ab	HIP 99982 Ab	NSV 12979 Ab	no
synth:synth-20176-1230-Ab	Alp-1 Cap Ab	α¹ Cap Ab	no
synth:synth-20181+4044-Ab	HIP 100069 Ab	NSV 25092 Ab	no
synth:synth-20181+4044-Ab2	HIP 100069 Ab2	NSV 25092 Ab2	no
synth:synth-20189+3817-Ab	HIP 100146 Ab	NSV 25099 Ab	no
synth:synth-20189+3817-B	HIP 100146 B	NSV 25099 B	no
synth:synth-20205+4351-Ab	HIP 100287 Ab	V1687 Cyg Ab	no
synth:synth-20237+3729-B	HIP 100574 B	V2119 Cyg B	no
synth:synth-20238+3830-Ab	HIP 100586 Ab	V2031 Cyg Ab	no
synth:synth-20238+3830-B	HIP 100586 B	V2031 Cyg B	no
synth:synth-20238+3830-D	HIP 100586 D	V2031 Cyg D	no
synth:synth-20238+3830-E	HIP 100586 E	V2031 Cyg E	no
synth:synth-20238+3830-F	HIP 100586 F	V2031 Cyg F	no
synth:synth-20238+3830-G	HIP 100586 G	V2031 Cyg G	no
synth:synth-20238+3830-H	HIP 100586 H	V2031 Cyg H	no
synth:synth-20238+3830-I	HIP 100586 I	V2031 Cyg I	no
synth:synth-20239-4225-B	Kap-2 Sgr B	κ² Sgr B	no
synth:synth-20246+0104-B	HIP 100664 B	NSV 13064 B	no
synth:synth-20255+5441-Ab	HIP 100744 Ab	V2120 Cyg Ab	no
synth:synth-20256+2723-C	HD 340201 C	BE Vul C	no
synth:synth-20273+2820-B	HD 334415 B	V436 Vul B	no
synth:synth-20273+2820-C	HD 334415 C	V436 Vul C	no
synth:synth-20273-1813-Ab	Pi Cap Ab	π Cap Ab	yes
synth:synth-20311+3333-B	HIP 101227 B	V2425 Cyg B	no
synth:synth-20312+0513-B	HIP 101236 B	MR Del B	no
synth:synth-20312+1116-C	HIP 101233 C	HIP 101235 C	no
synth:synth-20324+4118-D	HIP 101341 D	V729 Cyg D	no
synth:synth-20339+4642-Ab	HIP 101475 Ab	V2015 Cyg Ab	no
synth:synth-20339-4431-B	Nu Mic B	ν Mic B	yes
synth:synth-20339-4431-C	Nu Mic C	ν Mic C	yes
synth:synth-20374+7536-B	HIP 101750 B	VW Cep B	no
synth:synth-20391+1005-Ab	Kap Del Ab	κ Del Ab	yes
synth:synth-20393-1457-B	Tau Cap B	τ Cap B	yes
synth:synth-20396+0458-Ab	HIP 101955 Ab	OQ Del Ab	no
synth:synth-20396+0458-B	HIP 101955 B	OQ Del B	no
synth:synth-20396+4035-B	HIP 101949 B	V2130 Cyg B	no
synth:synth-20419+2043-Cb	HIP 102149 Cb	HIP 102144 Cb	no
synth:synth-20435+1504-B	Del Del B	δ Del B	yes
synth:synth-20454+5735-Ab	HIP 102431 Ab	υ¹ Cep Ab	no
synth:synth-20462+1554-Ab	HIP 102490 Ab	OR Del Ab	no
synth:synth-20468+0733-B	HIP 102545 B	NN Del B	no
synth:synth-20474+3629-Ab	Lam Cyg Ab	λ Cyg Ab	yes
synth:synth-20487-4359-C	HD 197971 C	NSV 13300 C	no
synth:synth-20494+1124-B	HIP 102782 B	NSV 13332 B	no
synth:synth-20496+5008-D	HIP 102804 D	NSV 25356 D	no
synth:synth-20527-0859-Ab	Mu Aqr Ab	μ Aqr Ab	yes
synth:synth-20534-4923-C	HIP 103139 C	HIP 103107 C	no
synth:synth-20558-1707-B	HIP 103311 B	NSV 25397 B	no
synth:synth-20577+5849-Db	HIP 103421 Db	HIP 103461 Db	no
synth:synth-20587-1429-C	HIP 103545 C	DV Aqr C	no
synth:synth-20591+0418-Ab	Eps Equ Ab	ε Equ Ab	yes
synth:synth-20591+0418-B	Eps Equ B	ε Equ B	yes
synth:synth-20598+4731-Ab	59 Cyg Ab	f¹ Cyg Ab	yes
synth:synth-20598+4731-B	59 Cyg B	f¹ Cyg B	yes
synth:synth-20599+4016-Db	HIP 103502 Db	HIP 103641 Db	no
synth:synth-20599+4016-E	HIP 103502 E	HIP 103641 E	no
synth:synth-21000+4004-Ab	HIP 103655 Ab	V1396 Cyg Ab	no
synth:synth-21000+4004-C	HIP 103655 C	V1396 Cyg C	no
synth:synth-21023+3931-D	HIP 103822 D	NSV 25434 D	no
synth:synth-21023+3931-E	HIP 103822 E	NSV 25434 E	no
synth:synth-21023+3931-H	HIP 103822 H	NSV 25434 H	no
synth:synth-21044-1951-B	Eta Cap B	η Cap B	yes
synth:synth-21051+0757-B	HIP 104075 B	TV Equ B	no
synth:synth-21055+5340-B	HIP 104107 B	NSV 25464 B	no
synth:synth-21077+4851-B	HIP 104290 B	V1720 Cyg B	no
synth:synth-21077+4851-C	HIP 104290 C	V1720 Cyg C	no
synth:synth-21080+0509-B	HIP 104324 B	NSV 25481 B	no
synth:synth-21086+3012-Ab	HIP 104371 Ab	V389 Cyg Ab	no
synth:synth-21086-2112-E	Chi Cap E	χ Cap E	yes
synth:synth-21086-2112-F	Chi Cap F	χ Cap F	yes
synth:synth-21103+1008-B	Gam Equ B	γ Equ B	yes
synth:synth-21105+2227-Bb	HIP 104536 Bb	HIP 104539 Bb	no
synth:synth-21114-5220-B	HIP 104604 B	BR Ind B	no
synth:synth-21118+5959-Ab	HIP 104642 Ab	NSV 13598 Ab	no
synth:synth-21118+5959-E	HIP 104642 E	NSV 13598 E	no
synth:synth-21135+0713-Db	HIP 104772 Db	HIP 104767 Db	no
synth:synth-21137+6424-B	HIP 104788 B	NSV 25530 B	no
synth:synth-21145+1000-B	Del Equ B	δ Equ B	yes
synth:synth-21148+3803-Ab	Tau Cyg Ab	τ Cyg Ab	yes
synth:synth-21148+3803-B	Tau Cyg B	τ Cyg B	yes
synth:synth-21148+3803-Fb	Tau Cyg Fb	τ Cyg Fb	yes
synth:synth-21173+5837-Aa2	HIP 105091 Aa2	V421 Cep Aa2	no
synth:synth-21176+8231-B	HIP 105112 B	NSV 13673 B	no
synth:synth-21182+3035-Ab	HIP 105162 Ab	V2150 Cyg Ab	no
synth:synth-21182+3035-K	HIP 105162 K	V2150 Cyg K	no
synth:synth-21182+3035-L	HIP 105162 L	V2150 Cyg L	no
synth:synth-21182+3035-N	HIP 105162 N	V2150 Cyg N	no
synth:synth-21182+3035-X	HIP 105162 X	V2150 Cyg X	no
synth:synth-21182+3035-Y	HIP 105162 Y	V2150 Cyg Y	no
synth:synth-21190+2614-F	HIP 105232 F	V457 Vul F	no
synth:synth-21193+5837-Ab	HIP 105259 Ab	V381 Cep Ab	no
synth:synth-21194+3814-Ab	HIP 105269 Ab	V1334 Cyg Ab	no
synth:synth-21194+3814-B	HIP 105269 B	V1334 Cyg B	no
synth:synth-21199-5327-Ab	The Ind Ab	θ Ind Ab	yes
synth:synth-21199-5327-Bb	The Ind Bb	θ Ind Bb	yes
synth:synth-21203+4921-B	HD 203416 B	V3134 Cyg B	no
synth:synth-21203-1048-C	HD 203069 C	RY Aqr C	no
synth:synth-21208-4049-B	The-1 Mic B	θ¹ Mic B	no
synth:synth-21210-5229-Ab	HIP 105404 Ab	BS Ind Ab	no
